station,day,ta,tx,tn,slp,h,pp,vv,v,vm,vg,ra,sn,ts,fg
489400,2010-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-09-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2010-09-25,29.6,34,24.8,1008.7,75,1.02,5.3,3.7,7.2,NA,FALSE,FALSE,TRUE,FALSE
489400,2010-09-26,28,33.2,24.5,1010,80,0,4.3,6.3,18,NA,TRUE,FALSE,TRUE,FALSE
489400,2010-09-27,28.9,33.2,23.1,1009.1,71,13.97,7.9,6.3,18,NA,FALSE,FALSE,TRUE,FALSE
489400,2010-09-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-09-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-09-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2010-10-01,30.2,33.4,24.5,1006.5,67,0,9.2,6.5,14.4,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-02,28.9,33.5,25,1007.2,71,NA,7.6,5.6,21.7,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-03,27.2,30,24,1006.7,81,0.51,3.5,3.9,7.6,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-07,29,33.1,23.8,1008.4,71,0,5.6,4.3,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-08,29.1,33,24.1,1007.4,73,0,4.7,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-09,28.9,32.4,24.9,1005.1,77,0,5,4.3,7.6,NA,FALSE,FALSE,TRUE,FALSE
489400,2010-10-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2010-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-13,29.5,33.8,24,1006.2,71,0,8.7,5,14.4,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-14,29.4,34,23,1006,68,0,9,5.2,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-15,27.4,30.3,25,1005.6,83,2.03,4.8,4.6,18.3,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-19,26.7,29.5,24,1009.2,81,1.02,3.9,4.8,9.4,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-20,27.5,31.5,21.2,1008.4,77,1.02,4,4.8,11.1,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-21,26.3,30,23,1006.9,81,19.05,4.8,4.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-25,27.9,32,24.7,1007.5,84,0,4.3,4.4,7.2,NA,FALSE,FALSE,TRUE,FALSE
489400,2010-10-26,26.3,29.6,23,1011.7,77,2.03,4.7,4.8,11.1,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-10-27,27.3,32,22,1012.5,63,16,5.3,8.3,25.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-10-31,22.7,27.5,16.8,1014.3,59,0,3.4,5.6,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-01,23.1,28,16.4,1012.9,58,0,5.5,4.8,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-02,23.3,29.4,17.2,1012.8,59,0,4.7,11.3,28.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-03,24.4,29,17.7,1014.6,51,0,3.9,5.9,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-07,25.8,30,20,1011.8,64,0,4.8,5.2,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-08,25.2,31,20,1013.1,58,0,4,4.8,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-09,25.6,30,19.4,1014.5,55,0,3.9,5.2,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-13,26.2,31,20,1011.4,51,0,4.2,5.6,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-14,26.6,32,21,NA,62,0,5,6.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-15,28.5,32.5,19.5,1013.5,56,0,6,6.1,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-19,25.6,30.6,20,1010.9,64,0,4,5.4,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-20,25.7,30.2,19.6,1009.1,67,0,4.7,5.2,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-21,27.1,31.5,10.7,1007.5,68,0,4.3,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-25,27.9,31,22.5,1010.3,61,0,5.3,5,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-26,26,29.5,21.6,1011.5,64,0,5.6,6.3,14.4,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-27,26.1,30.2,21.5,1012.2,63,0,4.7,5.7,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-01,25.9,30.3,20.4,1010.8,58,0,5.6,4.8,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-02,25.5,31,19,1012.9,55,0,5.8,13.9,29.4,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-03,23.2,29.8,17.6,1013.1,62,0,3.2,8.3,14.4,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-07,26.3,31,21,1012.6,52,0,5.1,11.3,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-08,22.9,28.5,19.8,1012,66,0,4,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-09,22.8,27.5,17.4,1010.6,67,0,3.9,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-13,28.6,32.2,23,1006,70,0,4.8,5.2,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-14,28.6,33,23.5,1006.5,67,0,3.7,5,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-15,27.7,33.3,22.5,1006.5,71,0,4.8,4.8,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-19,22.4,27,18,NA,77,0,5.1,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-20,24.6,29.5,18.5,1011.1,68,0,5.1,4.3,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-21,25.7,31,19.4,1008.2,68,0,3.7,4.8,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2010-12-25,25.5,31.2,20.5,1008.8,68,0,4,5.2,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-26,23.1,27.5,17,1013.2,59,0,5.6,5.4,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-27,20.7,26.4,15.2,1013.1,62,0,4.3,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2010-12-31,22.3,27.3,15.8,1011.5,57,0,4,5.9,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-01,21.8,27,15,1010.7,65,0,3.4,4.6,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-02,22.9,28.2,16,NA,63,0,4.8,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-03,23.8,29.6,16.8,1011,67,0,3.7,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-07,23,28,16.8,1014.8,61,0,9.3,5.2,18,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-08,21.3,27.2,15.4,1012.7,66,0,4.7,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-09,22.2,26.8,17,1012.9,73,0,4.2,5.2,18,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-13,21.2,27,15.4,1011.4,66,0,5.1,6.7,22.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-14,22.1,27.2,15,NA,70,0,4.7,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-15,21.2,27,14.7,1015.5,68,0,4.7,10.9,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-19,21.8,28,15,1011.2,66,0,5,4.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-20,23.2,28.7,16.5,1010.8,64,0,4.2,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-21,21.6,28,17,1011.6,67,0,3.5,4.6,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-25,22.3,28,16.7,1015.6,62,0,6.8,6.3,22.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-26,23.3,29,16,1016.3,59,0,5.5,5.4,21.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-27,23.2,28.2,18,1015.5,62,NA,5.3,4.4,10.7,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-01-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-01-31,22.4,27.2,16,1015.8,51,0,5.8,5.4,21.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-01,19.9,23,15.8,1015.2,64,0,4.5,5,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-02,20.1,26.8,14.9,1014.6,65,0,4.2,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-03,21.2,28.5,15.2,1013.6,65,0,4.5,5.9,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-07,24.5,31,17.7,1005.7,63,0,5.3,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-08,24.1,33.6,16.7,1003.8,54,0,4,4.4,14.8,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-09,24.1,33.6,16.8,1004.5,55,0,4.8,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-13,24.7,29,20.9,1009.6,70,0.76,4.2,5.2,14.4,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-02-14,22.3,25,20.3,1011,71,0,3.5,8,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-15,21.2,26.1,17.8,1013.1,72,NA,4.8,3.5,7.6,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-19,30.4,35,23,NA,52,0,6,3.9,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-20,29.3,33,22,NA,53,0,6.3,4.6,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-21,26.9,31,21.8,1011.2,61,0,5.6,6.7,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-25,29.4,35,23,1006.5,61,0,4.8,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-26,24.8,29.2,21.8,1009.6,73,215.9,4,11.9,29.4,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-02-27,26.9,32.2,21.4,1009.3,64,1.02,3.9,5.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-01,30.4,35.2,24.5,1006.9,52,0,5.3,5.9,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-02,26.5,31,22.6,1009.6,62,0,5.5,5,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-03,28,32.4,22,1008.9,55,0,5.6,5,18,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-07,30.9,36.5,24.6,1007.5,53,0,4.8,6.7,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-08,24.4,27,20.2,1011.5,63,0,3.9,9.3,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-09,26.6,31.8,21.9,1012.4,61,0,5.3,5,18,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-13,27.9,33,22.1,1009,58,NA,5.3,4.8,7.6,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-03-14,28.6,36,22.8,1008.2,60,NA,4.5,8.7,18.3,NA,TRUE,FALSE,TRUE,FALSE
489400,2011-03-15,22.9,25,20.4,1011.8,85,16,2.7,5.2,10.7,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-03-19,24.4,30,17.9,1010,69,10.92,8.2,3.5,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-20,27.6,34,21,1006.6,59,0,8.7,5.4,11.1,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-21,29.4,35.2,21.4,1006.7,52,0,9.3,4.3,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-25,25.4,30,20,1013.9,53,0,4.8,10.9,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-26,24.2,29,19.8,1015,50,0,7.1,12.8,18.3,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-27,21,24.6,17.2,1016,65,NA,4.7,8.7,14.8,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-03-31,22.6,28,17,1012.1,68,0.25,5.1,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-01,25.9,31.3,18,1009.4,62,0,5.6,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-02,27.5,33.8,20.7,NA,63,0,5.5,3.5,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-03,27.6,33.9,23.6,1006.8,64,0,3.9,5.2,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2011-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-07,28.1,32.5,23.8,1009.7,73,0,4.5,8.7,18.3,NA,FALSE,FALSE,TRUE,FALSE
489400,2011-04-08,29.4,34.2,23,1010.4,65,0,4,4.4,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-09,29.7,33,25,NA,56,0,5,6.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-13,25.9,30,24,NA,65,0,4.7,4.6,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-14,29.7,34,24,NA,62,0,5.5,3.5,3.5,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-15,30.6,36,25,NA,59,0,4.8,4.1,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-19,27.1,31.2,24.6,1008.9,66,0,4.8,4.8,14.4,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-20,29.2,34,24.7,1008.3,61,0,4,5.4,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-21,30.4,35.2,24.8,1008.2,63,0,5.1,3.9,7.2,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-25,29.4,35,24,1007.8,60,0,5.1,4.3,7.6,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-26,29.8,35,25,NA,63,0,6.8,4.1,7.6,NA,FALSE,FALSE,TRUE,FALSE
489400,2011-04-27,30.6,36,26,NA,63,0,4.8,4.4,10.7,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2011-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
489400,2011-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2011-05-01,27.1,32.2,23,1008.4,77,4.06,7.6,11.3,28.7,NA,TRUE,FALSE,TRUE,FALSE
489400,2011-05-02,29.8,36,23.2,1005.6,69,7.87,8.5,4.1,10.7,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-05-03,30.1,35,25.8,1005.8,71,0.51,7.9,3.9,7.6,NA,TRUE,FALSE,FALSE,FALSE
489400,2011-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE
489400,2011-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE
